t 36692 183831
v 9577 3 5
v 9578 1 4
v 9579 1 19
v 9580 1 7
v 9581 3 3
v 9582 1 20
v 9583 3 14
v 9584 2 3
v 9585 1 4
v 9586 2 5
v 9587 1 24
v 9588 1 10
v 9589 0 48
v 9590 1 9
v 9591 0 9
v 9592 2 4
v 9593 0 7
v 9594 1 23
v 9595 0 3
v 9596 2 1
v 9597 0 17
v 9598 3 7
v 9599 0 3
v 9600 1 30
v 9601 1 9
v 9602 3 8
v 9603 4 7
v 9604 3 16
v 9605 3 12
v 9606 1 1
v 9607 4 6
v 9608 2 22
v 9609 0 4
v 9610 3 5
v 9611 0 1
v 9612 3 1
v 9613 4 11
v 9614 4 11
v 9615 2 2
v 9616 2 5
v 9617 3 6
v 9618 2 8
v 9619 1 4
v 9620 3 4
v 9621 4 4
v 9622 4 8
v 9623 1 1
v 9624 0 7
v 9625 2 1
v 9626 3 1
v 9627 2 5
v 9628 4 6
v 9629 1 9
v 9630 3 5
v 9631 4 2
v 9632 4 9
v 9633 4 7
v 9634 4 3
v 9635 4 4
v 9636 2 5
v 9637 4 5
v 9638 0 5
v 9639 1 5
v 9640 4 6
v 9641 3 4
v 9642 1 4
v 9643 4 2
v 9644 3 6
v 9645 2 13
v 9646 4 3
v 9647 1 15
v 9648 3 3
v 9649 1 1
v 9650 4 1
v 9651 1 14
v 9652 2 9
v 9653 4 10
v 9654 3 20
v 9655 4 5
v 9656 2 22
v 9657 2 1
v 9658 2 11
v 9659 1 5
v 9660 4 11
v 9661 1 10
v 9662 1 2
v 9663 0 5
v 9664 2 4
v 9665 4 59
v 9666 1 2
v 9667 4 4
v 9668 0 17
v 9669 3 15
v 9670 0 30
v 9671 2 7
v 9672 0 3
v 9673 1 7
v 9674 1 6
v 9675 2 3
v 9676 0 35
v 9677 3 1
v 9678 0 10
v 9679 2 4
v 9680 3 1
v 9681 1 5
v 9682 1 25
v 9683 1 3
v 9684 1 4
v 9685 3 21
v 9686 1 4
v 9687 0 4
v 9688 1 8
v 9689 4 6
v 9690 0 5
v 9691 3 6
v 9692 0 16
v 9693 1 15
v 9694 3 17
v 9695 1 4
v 9696 2 4
v 9697 4 3
v 9698 4 4
v 9699 3 4
v 9700 1 11
v 9701 2 8
v 9702 0 7
v 9703 4 10
v 9704 4 7
v 9705 2 19
v 9706 3 9
v 9707 0 9
v 9708 1 5
v 9709 2 1
v 9710 2 6
v 9711 3 13
v 9712 0 5
v 9713 0 1
v 9714 1 7
v 9715 2 10
v 9716 0 11
v 9717 0 13
v 9718 3 6
v 9719 2 11
v 9720 4 3
v 9721 0 10
v 9722 0 15
v 9723 2 6
v 9724 3 3
v 9725 1 5
v 9726 4 5
v 9727 0 4
v 9728 0 19
v 9729 4 3
v 9730 2 3
v 9731 4 3
v 9732 2 4
v 9733 2 1
v 9734 0 5
v 9735 2 14
v 9736 4 7
v 9737 3 3
v 9738 2 18
v 9739 2 12
v 9740 4 1
v 9741 0 5
v 9742 0 7
v 9743 0 21
v 9744 4 20
v 9745 3 11
v 9746 1 17
v 9747 2 8
v 9748 1 26
v 9749 1 17
v 9750 1 8
v 9751 0 3
v 9752 1 3
v 9753 1 12
v 9754 4 18
v 9755 2 1
v 9756 3 3
v 9757 3 10
v 9758 3 32
v 9759 3 14
v 9760 2 3
v 9761 3 4
v 9762 0 4
v 9763 4 3
v 9764 3 3
v 9765 2 7
v 9766 2 2
v 9767 2 8
v 9768 4 8
v 9769 0 6
v 9770 3 6
v 9771 1 15
v 9772 1 2
v 9773 3 5
v 9774 1 1
v 9775 0 1
v 9776 4 3
v 9777 1 6
v 9778 2 8
v 9779 0 4
v 9780 2 3
v 9781 4 4
v 9782 1 11
v 9783 0 2
v 9784 1 4
v 9785 0 21
v 9786 4 7
v 9787 1 4
v 9788 2 3
v 9789 3 6
v 9790 0 6
v 9791 3 2
v 9792 2 10
v 9793 2 18
v 9794 2 9
v 9795 4 2
v 9796 0 7
v 9797 4 4
v 9798 4 4
v 9799 1 2
v 9800 3 1
v 9801 4 1
v 9802 1 5
v 9803 4 5
v 9804 0 5
v 9805 4 5
v 9806 4 1
v 9807 1 15
v 9808 1 8
v 9809 1 2
v 9810 4 24
v 9811 4 18
v 9812 1 20
v 9813 2 7
v 9814 4 3
v 9815 2 10
v 9816 2 10
v 9817 1 17
v 9818 2 7
v 9819 3 5
v 9820 1 7
v 9821 1 9
v 9822 1 4
v 9823 0 36
v 9824 0 5
v 9825 0 22
v 9826 2 18
v 9827 3 17
v 9828 3 3
v 9829 0 6
v 9830 3 9
v 9831 1 1
v 9832 4 7
v 9833 1 28
v 9834 0 23
v 9835 1 1
v 9836 3 3
v 9837 1 10
v 9838 1 3
v 9839 3 3
v 9840 0 6
v 9841 3 5
v 9842 1 9
v 9843 2 1
v 9844 4 7
v 9845 1 3
v 9846 2 5
v 9847 1 59
v 9848 0 8
v 9849 1 7
v 9850 3 11
v 9851 3 1
v 9852 1 27
v 9853 1 2
v 9854 3 4
v 9855 0 2
v 9856 3 3
v 9857 3 3
v 9858 3 11
v 9859 4 11
v 9860 3 3
v 9861 0 3
v 9862 3 1
v 9863 0 4
v 9864 1 4
v 9865 4 6
v 9866 1 2
v 9867 3 39
v 9868 3 3
v 9869 1 5
v 9870 1 15
v 9871 2 9
v 9872 2 30
v 9873 0 5
v 9874 4 9
v 9875 1 16
v 9876 1 13
v 9877 0 3
v 9878 0 4
v 9879 2 6
v 9880 1 2
v 9881 1 2
v 9882 4 11
v 9883 2 5
v 9884 2 1
v 9885 4 9
v 9886 1 4
v 9887 1 8
v 9888 4 2
v 9889 4 18
v 9890 1 8
v 9891 1 18
v 9892 4 8
v 9893 0 3
v 9894 2 2
v 9895 1 9
v 9896 3 7
v 9897 1 6
v 9898 0 3
v 9899 2 3
v 9900 2 22
v 9901 0 3
v 9902 3 4
v 9903 0 1
v 9904 0 43
v 9905 2 1
v 9906 0 16
v 9907 1 1
v 9908 3 4
v 9909 1 4
v 9910 2 4
v 9911 2 16
v 9912 4 4
v 9913 1 2
v 9914 3 3
v 9915 3 1
v 9916 1 3
v 9917 4 3
v 9918 0 6
v 9919 4 9
v 9920 4 9
v 9921 4 11
v 9922 3 3
v 9923 3 15
v 9924 1 28
v 9925 1 3
v 9926 0 8
v 9927 1 6
v 9928 1 28
v 9929 0 27
v 9930 2 8
v 9931 4 3
v 9932 4 3
v 9933 4 7
v 9934 0 1
v 9935 0 7
v 9936 3 13
v 9937 3 20
v 9938 1 18
v 9939 0 4
v 9940 2 6
v 9941 2 5
v 9942 0 4
v 9943 3 1
v 9944 4 29
v 9945 0 23
v 9946 3 14
v 9947 4 5
v 9948 3 4
v 9949 1 3
v 9950 3 16
v 9951 3 21
v 9952 2 8
v 9953 3 8
v 9954 0 14
v 9955 0 1
v 9956 4 11
v 9957 3 15
v 9958 4 23
v 9959 3 4
v 9960 2 56
v 9961 2 3
v 9962 4 3
v 9963 1 1
v 9964 1 8
v 9965 0 2
v 9966 0 4
v 9967 2 1
v 9968 4 26
v 9969 2 10
v 9970 0 35
v 9971 3 2
v 9972 1 1
v 9973 4 14
v 9974 4 8
v 9975 4 9
v 9976 0 10
v 9977 1 5
v 9978 0 34
v 9979 0 8
v 9980 1 10
v 9981 2 1
v 9982 2 20
v 9983 4 1
v 9984 1 20
v 9985 2 3
v 9986 2 7
v 9987 2 3
v 9988 1 3
v 9989 4 21
v 9990 3 6
v 9991 2 2
v 9992 2 1
v 9993 4 13
v 9994 0 4
v 9995 2 6
v 9996 4 17
v 9997 4 15
v 9998 3 1
v 9999 2 4
v 10000 0 6
v 10001 3 1
v 10002 2 8
v 10003 0 6
v 10004 0 4
v 10005 2 8
v 10006 1 2
v 10007 3 13
v 10008 3 3
v 10009 0 3
v 10010 3 4
v 10011 2 16
v 10012 2 2
v 10013 1 4
v 10014 2 4
v 10015 1 5
v 10016 0 15
v 10017 2 7
v 10018 3 3
v 10019 2 3
v 10020 2 2
v 10021 1 3
v 10022 0 10
v 10023 0 14
v 10024 4 3
v 10025 1 2
v 10026 2 5
v 10027 4 3
v 10028 0 4
v 10029 3 14
v 10030 2 12
v 10031 4 5
v 10032 2 7
v 10033 1 4
v 10034 3 1
v 10035 2 1
v 10036 1 9
v 10037 4 3
v 10038 3 35
v 10039 2 4
v 10040 0 1
v 10041 0 4
v 10042 2 10
v 10043 2 1
v 10044 0 5
v 10045 1 5
v 10046 3 6
v 10047 0 2
v 10048 4 12
v 10049 1 16
v 10050 1 3
v 10051 4 13
v 10052 1 22
v 10053 4 13
v 10054 1 7
v 10055 4 4
v 10056 0 4
v 10057 4 7
v 10058 1 8
v 10059 3 9
v 10060 3 4
v 10061 0 7
v 10062 1 2
v 10063 2 22
v 10064 2 4
v 10065 1 7
v 10066 4 5
v 10067 4 17
v 10068 2 1
v 10069 3 1
v 10070 1 13
v 10071 2 15
v 10072 0 5
v 10073 2 11
v 10074 3 3
v 10075 4 1
v 10076 4 8
v 10077 1 34
v 10078 0 7
v 10079 2 4
v 10080 1 38
v 10081 4 4
v 10082 1 4
v 10083 1 5
v 10084 3 4
v 10085 0 7
v 10086 0 29
v 10087 4 19
v 10088 4 4
v 10089 0 1
v 10090 0 4
v 10091 3 5
v 10092 1 4
v 10093 1 9
v 10094 1 5
v 10095 1 5
v 10096 0 4
v 10097 3 3
v 10098 4 6
v 10099 4 1
v 10100 1 18
v 10101 1 3
v 10102 0 9
v 10103 1 3
v 10104 1 5
v 10105 2 8
v 10106 3 5
v 10107 3 3
v 10108 1 3
v 10109 4 4
v 10110 4 27
v 10111 3 6
v 10112 4 3
v 10113 2 2
v 10114 0 11
v 10115 3 6
v 10116 3 6
v 10117 1 3
v 10118 1 18
v 10119 3 3
v 10120 1 2
v 10121 0 1
v 10122 1 5
v 10123 0 10
v 10124 0 3
v 10125 0 3
v 10126 3 8
v 10127 1 6
v 10128 1 3
v 10129 1 3
v 10130 3 4
v 10131 1 8
v 10132 2 7
v 10133 1 3
v 10134 4 3
v 10135 2 4
v 10136 2 4
v 10137 3 1
v 10138 3 1
v 10139 3 40
v 10140 4 8
v 10141 0 13
v 10142 4 2
v 10143 1 56
v 10144 0 16
v 10145 0 3
v 10146 2 3
v 10147 0 14
v 10148 4 6
v 10149 0 8
v 10150 0 3
v 10151 3 6
v 10152 0 12
v 10153 0 2
v 10154 2 3
v 10155 3 2
v 10156 0 18
v 10157 4 6
v 10158 0 4
v 10159 1 1
v 10160 4 4
v 10161 1 3
v 10162 0 7
v 10163 0 20
v 10164 4 33
v 10165 1 2
v 10166 2 2
v 10167 3 1
v 10168 1 9
v 10169 1 3
v 10170 3 4
v 10171 4 12
v 10172 4 17
v 10173 4 9
v 10174 1 31
v 10175 4 9
v 10176 3 19
v 10177 2 6
v 10178 3 2
v 10179 0 44
v 10180 3 9
v 10181 4 2
v 10182 0 6
v 10183 0 12
v 10184 3 6
v 10185 1 4
v 10186 0 13
v 10187 1 6
v 10188 1 3
v 10189 4 10
v 10190 4 4
v 10191 4 3
v 10192 2 1
v 10193 1 3
v 10194 4 1
v 10195 2 1
v 10196 2 5
v 10197 2 7
v 10198 2 4
v 10199 0 3
v 10200 1 18
v 10201 2 8
v 10202 1 6
v 10203 1 4
v 10204 1 11
v 10205 1 2
v 10206 0 10
v 10207 1 4
v 10208 4 44
v 10209 1 3
v 10210 1 4
v 10211 0 21
v 10212 3 6
v 10213 0 2
v 10214 0 13
v 10215 4 16
v 10216 1 26
v 10217 0 3
v 10218 2 10
v 10219 1 6
v 10220 1 31
v 10221 4 22
v 10222 2 2
v 10223 4 1
v 10224 0 61
v 10225 3 7
v 10226 3 1
v 10227 4 16
v 10228 4 4
v 10229 4 7
v 10230 4 15
v 10231 4 7
v 10232 3 2
v 10233 1 19
v 10234 0 9
v 10235 1 4
v 10236 2 33
v 10237 4 18
v 10238 0 4
v 10239 1 6
v 10240 1 4
v 10241 3 10
v 10242 4 6
v 10243 3 8
v 10244 0 1
v 10245 2 12
v 10246 3 1
v 10247 3 16
v 10248 3 3
v 10249 3 1
v 10250 2 2
v 10251 2 5
v 10252 4 1
v 10253 4 6
v 10254 4 4
v 10255 3 1
v 10256 3 2
v 10257 4 12
v 10258 3 12
v 10259 2 33
v 10260 2 8
v 10261 1 4
v 10262 4 1
v 10263 3 5
v 10264 1 16
v 10265 4 1
v 10266 4 4
v 10267 0 8
v 10268 4 4
v 10269 0 1
v 10270 2 2
v 10271 2 2
v 10272 4 5
v 10273 1 15
v 10274 4 15
v 10275 1 3
v 10276 3 1
v 10277 2 1
v 10278 4 1
v 10279 4 14
v 10280 1 10
v 10281 0 3
v 10282 2 3
v 10283 0 6
v 10284 0 3
v 10285 0 4
v 10286 1 4
v 10287 0 4
v 10288 1 10
v 10289 0 1
v 10290 3 2
v 10291 4 1
v 10292 3 9
v 10293 3 2
v 10294 4 1
v 10295 3 42
v 10296 1 4
v 10297 1 9
v 10298 2 1
v 10299 3 4
v 10300 2 5
v 10301 3 9
v 10302 4 4
v 10303 0 14
v 10304 0 5
v 10305 0 1
v 10306 0 2
v 10307 4 6
v 10308 0 4
v 10309 2 17
v 10310 2 5
v 10311 4 5
v 10312 3 4
v 10313 1 8
v 10314 1 7
v 10315 2 43
v 10316 1 6
v 10317 3 7
v 10318 4 2
v 10319 4 8
v 10320 4 10
v 10321 4 10
v 10322 3 3
v 10323 1 3
v 10324 4 3
v 10325 1 4
v 10326 4 4
v 10327 4 3
v 10328 3 3
v 10329 1 3
v 10330 3 3
v 10331 1 4
v 10332 1 1
v 10333 0 23
v 10334 2 2
v 10335 4 2
v 10336 1 19
v 10337 1 34
v 10338 0 5
v 10339 0 3
v 10340 2 20
v 10341 2 3
v 10342 0 8
v 10343 3 12
v 10344 2 14
v 10345 4 4
v 10346 4 1
v 10347 2 3
v 10348 3 20
v 10349 3 86
v 10350 0 7
v 10351 3 5
v 10352 0 1
v 10353 3 6
v 10354 0 20
v 10355 3 2
v 10356 2 3
v 10357 3 5
v 10358 1 6
v 10359 2 4
v 10360 2 37
v 10361 2 1
v 10362 3 5
v 10363 1 3
v 10364 3 6
v 10365 3 1
v 10366 2 19
v 10367 4 7
v 10368 3 4
v 10369 0 2
v 10370 3 2
v 10371 3 9
v 10372 4 9
v 10373 1 5
v 10374 3 14
v 10375 3 3
v 10376 0 3
v 10377 0 2
v 10378 2 3
v 10379 1 6
v 10380 4 30
v 10381 1 8
v 10382 4 1
v 10383 4 2
v 10384 2 9
v 10385 3 5
v 10386 4 5
v 10387 0 17
v 10388 1 8
v 10389 2 4
v 10390 3 4
v 10391 3 30
v 10392 3 1
v 10393 0 7
v 10394 0 4
v 10395 1 1
v 10396 1 3
v 10397 4 16
v 10398 1 10
v 10399 1 3
v 10400 0 10
v 10401 0 16
v 10402 3 30
v 10403 1 3
v 10404 4 17
v 10405 1 4
v 10406 2 3
v 10407 2 8
v 10408 1 3
v 10409 2 8
v 10410 2 8
v 10411 0 7
v 10412 2 3
v 10413 4 12
v 10414 4 5
v 10415 3 6
v 10416 1 4
v 10417 4 1
v 10418 4 8
v 10419 3 2
v 10420 1 30
v 10421 0 4
v 10422 4 1
v 10423 2 3
v 10424 3 5
v 10425 1 19
v 10426 3 6
v 10427 0 7
v 10428 3 1
v 10429 2 4
v 10430 0 13
v 10431 2 6
v 10432 3 6
v 10433 1 8
v 10434 2 5
v 10435 0 3
v 10436 4 3
v 10437 4 3
v 10438 0 3
v 10439 3 6
v 10440 4 3
v 10441 2 41
v 10442 4 4
v 10443 0 1
v 10444 2 10
v 10445 0 13
v 10446 3 1
v 10447 1 1
v 10448 1 14
v 10449 1 1
v 10450 0 5
v 10451 0 16
v 10452 4 4
v 10453 1 6
v 10454 0 6
v 10455 1 5
v 10456 3 5
v 10457 0 5
v 10458 3 5
v 10459 4 17
v 10460 0 1
v 10461 2 4
v 10462 2 13
v 10463 3 15
v 10464 3 19
v 10465 0 3
v 10466 1 21
v 10467 0 8
v 10468 3 3
v 10469 0 18
v 10470 3 9
v 10471 1 3
v 10472 3 1
v 10473 4 5
v 10474 3 7
v 10475 4 9
v 10476 1 2
v 10477 3 7
v 10478 4 5
v 10479 2 16
v 10480 2 1
v 10481 3 3
v 10482 4 7
v 10483 2 1
v 10484 0 4
v 10485 3 7
v 10486 4 3
v 10487 0 16
v 10488 4 5
v 10489 2 4
v 10490 1 5
v 10491 0 10
v 10492 0 7
v 10493 4 6
v 10494 4 3
v 10495 0 6
v 10496 4 1
v 10497 2 4
v 10498 4 6
v 10499 3 6
v 10500 4 12
v 10501 3 15
v 10502 0 5
v 10503 1 6
v 10504 4 4
v 10505 0 3
v 10506 2 9
v 10507 3 4
v 10508 3 6
v 10509 3 1
v 10510 2 10
v 10511 2 10
v 10512 3 3
v 10513 4 4
v 10514 2 7
v 10515 2 10
v 10516 3 20
v 10517 3 13
v 10518 0 4
v 10519 0 15
v 10520 3 21
v 10521 1 1
v 10522 2 4
v 10523 0 3
v 10524 3 57
v 10525 2 6
v 10526 4 15
v 10527 1 3
v 10528 3 19
v 10529 4 1
v 10530 0 4
v 10531 4 4
v 10532 0 4
v 10533 3 5
v 10534 3 4
v 10535 4 9
v 10536 3 4
v 10537 4 2
v 10538 0 3
v 10539 2 14
v 10540 0 3
v 10541 2 2
v 10542 3 1
v 10543 0 12
v 10544 3 10
v 10545 0 1
v 10546 4 4
v 10547 3 4
v 10548 1 8
v 10549 3 6
v 10550 4 1
v 10551 3 10
v 10552 1 4
v 10553 4 1
v 10554 2 1
v 10555 2 6
v 10556 0 26
v 10557 1 4
v 10558 1 8
v 10559 3 3
v 10560 3 3
v 10561 1 6
v 10562 0 1
v 10563 0 8
v 10564 3 12
v 10565 2 3
v 10566 4 2
v 10567 2 4
v 10568 2 6
v 10569 3 1
v 10570 4 3
v 10571 0 12
v 10572 0 23
v 10573 0 3
v 10574 3 12
v 10575 0 13
v 10576 3 3
v 10577 2 2
v 10578 1 4
v 10579 1 15
v 10580 1 5
v 10581 4 5
v 10582 0 8
v 10583 0 8
v 10584 4 22
v 10585 4 1
v 10586 2 13
v 10587 1 9
v 10588 2 1
v 10589 1 6
v 10590 2 4
v 10591 0 4
v 10592 4 19
v 10593 1 2
v 10594 2 1
v 10595 2 7
v 10596 2 5
v 10597 1 6
v 10598 1 3
v 10599 3 16
v 10600 2 3
v 10601 0 7
v 10602 0 7
v 10603 4 1
v 10604 2 31
v 10605 3 7
v 10606 0 23
v 10607 2 10
v 10608 3 5
v 10609 3 2
v 10610 2 7
v 10611 0 3
v 10612 1 20
v 10613 2 6
v 10614 4 2
v 10615 3 10
v 10616 4 4
v 10617 0 6
v 10618 2 11
v 10619 3 9
v 10620 1 4
v 10621 1 8
v 10622 3 16
v 10623 2 4
v 10624 0 9
v 10625 0 5
v 10626 2 22
v 10627 4 6
v 10628 2 5
v 10629 4 31
v 10630 1 4
v 10631 2 3
v 10632 4 3
v 10633 2 3
v 10634 1 88
v 10635 2 20
v 10636 4 1
v 10637 3 1
v 10638 2 9
v 10639 2 1
v 10640 2 1
v 10641 4 2
v 10642 4 6
v 10643 1 10
v 10644 0 4
v 10645 2 17
v 10646 4 1
v 10647 0 7
v 10648 0 3
v 10649 4 10
v 10650 3 6
v 10651 1 7
v 10652 4 4
v 10653 2 8
v 10654 4 8
v 10655 0 3
v 10656 3 3
v 10657 0 2
v 10658 2 2
v 10659 3 10
v 10660 1 1
v 10661 2 18
v 10662 2 2
v 10663 1 6
v 10664 0 1
v 10665 3 13
v 10666 0 7
v 10667 0 13
v 10668 3 4
v 10669 2 4
v 10670 2 17
v 10671 3 4
v 10672 3 1
v 10673 4 1
v 10674 0 38
v 10675 0 3
v 10676 1 3
v 10677 0 8
v 10678 4 6
v 10679 3 5
v 10680 2 3
v 10681 0 11
v 10682 0 3
v 10683 2 3
v 10684 2 13
v 10685 0 6
v 10686 4 2
v 10687 0 12
v 10688 3 29
v 10689 0 5
v 10690 0 25
v 10691 3 16
v 10692 0 3
v 10693 1 1
v 10694 2 6
v 10695 1 51
v 10696 4 2
v 10697 3 3
v 10698 1 3
v 10699 2 1
v 10700 1 8
v 10701 2 6
v 10702 3 3
v 10703 1 3
v 10704 0 14
v 10705 1 3
v 10706 4 3
v 10707 3 3
v 10708 0 1
v 10709 3 12
v 10710 4 4
v 10711 0 5
v 10712 4 3
v 10713 2 3
v 10714 2 6
v 10715 1 1
v 10716 1 5
v 10717 4 14
v 10718 4 4
v 10719 2 8
v 10720 1 1
v 10721 2 2
v 10722 0 5
v 10723 0 15
v 10724 2 4
v 10725 4 38
v 10726 2 6
v 10727 2 11
v 10728 1 2
v 10729 2 3
v 10730 0 4
v 10731 1 2
v 10732 4 1
v 10733 2 2
v 10734 3 1
v 10735 2 13
v 10736 0 1
v 10737 4 20
v 10738 1 1
v 10739 1 1
v 10740 1 3
v 10741 1 5
v 10742 3 3
v 10743 0 3
v 10744 2 5
v 10745 1 3
v 10746 1 3
v 10747 4 3
v 10748 4 2
v 10749 2 2
v 10750 4 1
v 10751 0 12
v 10752 1 28
v 10753 2 11
v 10754 1 4
v 10755 0 4
v 10756 3 5
v 10757 4 2
v 10758 3 3
v 10759 3 18
v 10760 2 4
v 10761 0 1
v 10762 4 17
v 10763 4 11
v 10764 4 3
v 10765 1 3
v 10766 2 6
v 10767 4 1
v 10768 0 1
v 10769 1 18
v 10770 2 9
v 10771 4 3
v 10772 1 7
v 10773 3 7
v 10774 1 2
v 10775 4 3
v 10776 1 7
v 10777 0 8
v 10778 2 3
v 10779 1 1
v 10780 1 6
v 10781 1 6
v 10782 3 6
v 10783 0 1
v 10784 4 3
v 10785 0 2
v 10786 1 34
v 10787 3 13
v 10788 4 17
v 10789 3 2
v 10790 4 1
v 10791 1 41
v 10792 0 5
v 10793 3 3
v 10794 0 7
v 10795 2 6
v 10796 0 4
v 10797 4 15
v 10798 2 9
v 10799 1 8
v 10800 3 9
v 10801 1 2
v 10802 0 22
v 10803 2 8
v 10804 3 2
v 10805 1 18
v 10806 4 14
v 10807 2 4
v 10808 2 8
v 10809 4 7
v 10810 0 6
v 10811 1 11
v 10812 0 2
v 10813 2 2
v 10814 2 5
v 10815 3 6
v 10816 0 4
v 10817 1 9
v 10818 1 4
v 10819 2 10
v 10820 2 2
v 10821 4 2
v 10822 1 1
v 10823 4 4
v 10824 3 6
v 10825 3 1
v 10826 1 1
v 10827 4 14
v 10828 4 17
v 10829 0 6
v 10830 1 4
v 10831 2 9
v 10832 4 6
v 10833 1 20
v 10834 2 14
v 10835 1 33
v 10836 2 1
v 10837 1 26
v 10838 2 9
v 10839 2 5
v 10840 4 9
v 10841 2 36
v 10842 2 21
v 10843 1 18
v 10844 0 1
v 10845 3 22
v 10846 0 6
v 10847 0 3
v 10848 1 6
v 10849 2 3
v 10850 4 14
v 10851 4 5
v 10852 1 4
v 10853 4 1
v 10854 1 7
v 10855 1 8
v 10856 4 5
v 10857 4 3
v 10858 3 18
v 10859 3 8
v 10860 1 3
v 10861 1 3
v 10862 1 6
v 10863 1 2
v 10864 1 7
v 10865 1 5
v 10866 0 6
v 10867 4 6
v 10868 0 3
v 10869 4 1
v 10870 4 6
v 10871 1 2
v 10872 2 4
v 10873 1 5
v 10874 2 3
v 10875 2 26
v 10876 0 14
v 10877 3 8
v 10878 3 3
v 10879 0 1
v 10880 2 2
v 10881 4 3
v 10882 3 4
v 10883 4 1
v 10884 4 7
v 10885 4 8
v 10886 2 9
v 10887 0 11
v 10888 3 8
v 10889 4 3
v 10890 2 3
v 10891 0 3
v 10892 0 26
v 10893 3 11
v 10894 1 6
v 10895 1 6
v 10896 3 8
v 10897 1 6
v 10898 2 20
v 10899 0 6
v 10900 4 5
v 10901 4 2
v 10902 3 6
v 10903 1 2
v 10904 1 9
v 10905 1 6
v 10906 2 3
v 10907 1 5
v 10908 4 12
v 10909 4 9
v 10910 0 12
v 10911 1 10
v 10912 4 6
v 10913 4 4
v 10914 0 5
v 10915 4 8
v 10916 3 5
v 10917 3 4
v 10918 3 9
v 10919 4 14
v 10920 3 1
v 10921 1 1
v 10922 3 1
v 10923 1 12
v 10924 0 24
v 10925 2 3
v 10926 0 1
v 10927 0 2
v 10928 4 4
v 10929 2 4
v 10930 4 1
v 10931 4 7
v 10932 2 14
v 10933 4 5
v 10934 0 12
v 10935 0 4
v 10936 1 3
v 10937 3 4
v 10938 2 4
v 10939 0 3
v 10940 0 4
v 10941 2 3
v 10942 2 12
v 10943 2 4
v 10944 2 5
v 10945 2 15
v 10946 2 4
v 10947 4 37
v 10948 4 1
v 10949 3 11
v 10950 3 29
v 10951 4 1
v 10952 3 10
v 10953 0 3
v 10954 3 3
v 10955 2 15
v 10956 3 10
v 10957 1 4
v 10958 0 6
v 10959 2 34
v 10960 2 4
v 10961 4 14
v 10962 0 17
v 10963 4 1
v 10964 0 2
v 10965 3 7
v 10966 0 4
v 10967 3 15
v 10968 3 1
v 10969 2 2
v 10970 0 2
v 10971 1 4
v 10972 4 2
v 10973 1 22
v 10974 4 4
v 10975 4 4
v 10976 4 5
v 10977 1 4
v 10978 0 4
v 10979 2 1
v 10980 4 1
v 10981 3 23
v 10982 2 8
v 10983 1 6
v 10984 4 13
v 10985 4 10
v 10986 1 1
v 10987 3 10
v 10988 0 1
v 10989 0 2
v 10990 4 2
v 10991 3 8
v 10992 4 11
v 10993 2 9
v 10994 4 11
v 10995 4 8
v 10996 0 3
v 10997 3 9
v 10998 0 6
v 10999 4 2
v 11000 3 2
v 11001 3 6
v 11002 3 3
v 11003 0 3
v 11004 0 1
v 11005 3 1
v 11006 3 9
v 11007 2 9
v 11008 3 6
v 11009 4 3
v 11010 0 14
v 11011 3 14
v 11012 1 10
v 11013 3 31
v 11014 0 3
v 11015 1 6
v 11016 4 3
v 11017 1 7
v 11018 4 15
v 11019 2 4
v 11020 3 11
v 11021 4 7
v 11022 2 17
v 11023 2 3
v 11024 3 6
v 11025 2 5
v 11026 3 5
v 11027 3 1
v 11028 4 1
v 11029 3 4
v 11030 1 6
v 11031 3 8
v 11032 4 3
v 11033 4 5
v 11034 2 5
v 11035 4 4
v 11036 3 6
v 11037 0 40
v 11038 4 5
v 11039 4 1
v 11040 3 13
v 11041 2 21
v 11042 0 18
v 11043 4 5
v 11044 1 4
v 11045 2 39
v 11046 2 1
v 11047 0 2
v 11048 3 3
v 11049 1 1
v 11050 2 1
v 11051 1 9
v 11052 3 23
v 11053 4 14
v 11054 4 29
v 11055 3 40
v 11056 3 6
v 11057 1 8
v 11058 1 2
v 11059 1 5
v 11060 0 5
v 11061 1 4
v 11062 3 4
v 11063 1 5
v 11064 0 30
v 11065 1 23
v 11066 0 28
v 11067 2 5
v 11068 0 13
v 11069 3 3
v 11070 0 10
v 11071 4 34
v 11072 3 5
v 11073 3 5
v 11074 0 22
v 11075 2 21
v 11076 4 8
v 11077 3 5
v 11078 3 15
v 11079 2 17
v 11080 0 28
v 11081 3 10
v 11082 4 3
v 11083 0 1
v 11084 4 7
v 11085 1 19
v 11086 3 3
v 11087 1 2
v 11088 1 8
v 11089 3 5
v 11090 2 9
v 11091 1 4
v 11092 4 13
v 11093 0 6
v 11094 4 6
v 11095 4 6
v 11096 1 4
v 11097 0 3
v 11098 0 5
v 11099 1 4
v 11100 1 4
v 11101 3 6
v 11102 1 16
v 11103 1 6
v 11104 4 10
v 11105 1 9
v 11106 1 3
v 11107 1 9
v 11108 2 4
v 11109 0 1
v 11110 0 2
v 11111 2 3
v 11112 2 2
v 11113 4 3
v 11114 1 1
v 11115 0 6
v 11116 1 3
v 11117 3 11
v 11118 1 7
v 11119 4 3
v 11120 2 9
v 11121 4 35
v 11122 4 3
v 11123 4 31
v 11124 3 5
v 11125 0 15
v 11126 3 11
v 11127 4 6
v 11128 2 4
v 11129 1 3
v 11130 3 4
